facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Auno Primary Health Care Center,08/16/1/1/1/0012,Primary,Public,11.8473399999,12.9330399996,Borno,NA
Korko Health Post,08/04/1/1/1/0018,Primary,Public,10.271252,11.6037650004,Borno,NA
Danbitam Health Post,08/04/1/1/1/0007,Primary,Public,10.4468230003,11.7486149998,Borno,NA
Guburnde Health Post,08/04/1/1/1/0013,Primary,Public,10.336014,11.7726040001,Borno,NA
Kurungulung Health Post,08/27/1/1/1/0004,Primary,Public,10.2395799995,11.8058989998,Borno,NA
Bilazi Primary Health Center,08/18/1/1/1/0002,Primary,Public,10.3203870004,11.863674,Borno,NA
Guba Primary Health Center,08/18/1/1/1/0006,Primary,Public,10.5577099997,11.8686000004,Borno,NA
Kwahara Health Post,08/27/1/1/1/0050,Primary,Public,10.3038200002,11.8908470005,Borno,NA
Charangi Health Post,08/05/1/1/1/0010,Primary,Public,10.6360379999,11.9305150004,Borno,NA
Kogu Primary Health Clinic,08/18/1/1/1/0010,Primary,Public,10.4165739998,11.9462700001,Borno,NA
Budam Primary Health Clinic,08/27/1/1/1/0051,Primary,Public,10.3215000002,11.9597760003,Borno,NA
Pitila Health Post,08/27/1/1/1/0037,Primary,Public,10.2412949997,11.9983519995,Borno,NA
Wunje Primary Health Care Center,08/27/1/1/1/0041,Primary,Public,10.1862020002,12.007861,Borno,NA
Bakaina Primary Health Clinic,08/27/1/1/1/0049,Primary,Public,10.13872,12.0361000002,Borno,NA
Shani General Hospital,08/27/1/2/1/0001,Secondary,Public,10.2263030005,12.0538370002,Borno,NA
Hizhi Health Post,08/05/1/1/2/0005,Primary,Private,10.6533529997,12.128316999800001,Borno,NA
Army Barrack Health Clinic,08/05/1/1/2/0002,Primary,Public,10.5951600001,12.1926799996,Borno,NA
Pama Health Post,08/12/1/1/1/0024,Primary,Public,10.4780169995,12.2480580002,Borno,NA
Whitambaya Health Clinic,08/12/1/1/1/0034,Primary,Public,10.3924760004,12.2501479996,Borno,NA
Wasaram Primary Health Care Center,08/14/1/1/1/0004,Primary,Public,11.63262,12.3219800004,Borno,NA
Tashan Alade Clinic,08/12/1/1/1/0032,Primary,Public,10.4905960001,12.4196529998,Borno,NA
Debiro Health,08/05/1/1/1/0011,Primary,Public,10.5839100005,12.433288,Borno,NA
Kukurupu Primary Health Care Center,08/12/1/1/1/0016,Primary,Public,10.3991609999,12.5438410002,Borno,NA
Malaharam Health Clinic,08/07/1/1/1/0058,Primary,Public,11.0471960003,12.7535129996,Borno,NA
Bazam Clinic,08/09/1/1/1/0002,Primary,Public,12.5747400001,12.7899000003,Borno,NA
Paya Yesu Health Post,08/06/1/1/1/0020,Primary,Public,10.7484810003,12.9195180004,Borno,NA
Molai General Hospital,08/13/1/2/1/0002,Secondary,Public,11.7435510004,13.1003580003,Borno,NA
Dikwa General Hospital,08/08/1/2/1/0001,Secondary,Public,12.0420500002,13.9127000002,Borno,NA
Ngala General Hospital,08/25/1/2/1/0033,Secondary,Public,12.3447399999,14.1879900003,Borno,NA
Dusuman Primary Health Clinic,08/13/1/1/1/0010,Primary,Public,11.9091799999,13.2611799995,Borno,NA
Jaradali Primary Health Care Center,08/04/1/1/1/0017,Primary,Public,10.2493770002,11.7015789999,Borno,NA
Bargu Primary Health Care Center,08/27/1/1/1/0001,Primary,Public,10.0875130002,11.9624370001,Borno,NA
Kidang Primary Health Center,08/12/1/1/1/0014,Primary,Public,10.4298179998,12.1477860001,Borno,NA
Teli Primary Health Care Center,08/04/1/1/1/0024,Primary,Public,10.4456469995,11.7066070003,Borno,NA
Mandaragirau Primary Health Care Center,08/05/1/1/1/0023,Primary,Public,10.6933909999,12.3314029998,Borno,NA
Umar Shehu Ultra Modern Hospital,08/13/1/2/1/0005,Secondary,Public,11.8348270004,13.088139,Borno,NA
Mussa Primary Health Center,08/02/1/1/1/0030,Primary,Public,10.7418349998,13.1276449998,Borno,NA
Chull Primary Health Care Center,08/02/1/1/1/0007,Primary,Public,10.6159170002,13.1317569996,Borno,NA
Makintakururi Health Clinic,08/14/1/1/1/0015,Primary,Public,11.77835,12.3923800002,Borno,NA
Limanti Health Post,08/04/1/1/1/0022,Primary,Public,10.5706300004,11.661971,Borno,NA
Balbaya Primary Health Care Center,08/04/1/1/1/0002,Primary,Public,10.6187110001,11.7339119998,Borno,NA
Benisheikh Primary Health Care Center,08/14/1/1/1/0002,Primary,Public,11.8073499997,12.4879400002,Borno,NA
Azir Primary Health Care Center,08/07/1/1/1/0004,Primary,Public,11.0440490001,12.6460929996,Borno,NA
Divine Care Clinic and Maternity,04/10/1/1/2/0021,Primary,Private,6.1047,6.79461,Anambra,NA
Yimirdalang Primary Health Center,08/18/1/1/1/0022,Primary,Public,10.3939590004,11.8467589995,Borno,NA
Kareji Primary Health Clinic,08/27/1/1/1/0019,Primary,Public,10.0360770002,11.8580820002,Borno,NA
Dayar Health Clinic,08/18/1/1/1/0003,Primary,Public,10.4663789996,11.9987379998,Borno,NA
Wurobokki Primary Health Care Center,08/27/1/1/1/0012,Primary,Public,10.0753729999,12.0534349999,Borno,NA
Sakwa Primary Health Center,08/12/1/1/1/0030,Primary,Public,10.502219,12.2022910001,Borno,NA
Kida Primary Health Center,08/12/1/1/1/0013,Primary,Public,10.5642650001,12.2709019997,Borno,NA
Hyera Primary Health Care Center,08/12/1/1/1/0012,Primary,Public,10.4755459998,12.3041280003,Borno,NA
Kirbutu Primary Health Center,08/12/1/1/1/0015,Primary,Public,10.4820990003,12.4327389997,Borno,NA
Njilang Primary Health Clinic,08/06/1/1/1/0019,Primary,Public,10.8497100001,12.779121,Borno,NA
Gomari Primary Health Center,08/13/1/1/1/0014,Primary,Public,11.8303320004,13.0844580005,Borno,NA
Dalaram Primary Health Center,08/13/1/1/1/0007,Primary,Public,11.8673679995,13.1693180001,Borno,NA
Gwange Hospital Maternity,08/21/1/2/1/0081,Secondary,Public,11.8397399997,13.170601,Borno,NA
Mashamari Primary Health Center,08/13/1/1/1/0023,Primary,Public,11.8471769998,13.1809990001,Borno,NA
Zabbarmari Health Clinic,08/13/1/1/1/0029,Primary,Public,11.9279999997,13.2429900002,Borno,NA
Gora Primary Health Care Center,08/27/1/1/1/0009,Primary,Public,10.04636,11.91272,Borno,NA
Buma Primary Health Care Center,08/02/1/1/1/0021,Primary,Public,10.3289394944,12.17829156,Borno,NA
Wawa Primary Health Center,08/18/1/1/1/0021,Primary,Public,10.473318,11.9147874,Borno,NA
Gadam Primary Health Clinic,08/18/1/1/1/0005,Primary,Public,10.53373391,11.88806675,Borno,NA
Kwardum Health Post,08/18/1/1/1/0016,Primary,Public,10.4261470007,11.9661281675,Borno,NA
Nahuta Health Post,08/27/1/1/1/0035,Primary,Public,10.31638536,11.94325659,Borno,NA
Garingado Health Post,08/04/1/1/1/0012,Primary,Public,10.48916671,11.6623065,Borno,NA
Borno Medical Health Clinic,08/21/1/2/2/0003,Secondary,Private,11.853088379,13.144287109,Borno,NA
Shuwari Primary Health Care Center,08/07/1/1/1/0040,Primary,Private,11.147785816,12.763523276,Borno,NA
Zannariprimary Health Center,08/01/1/1/1/0011,Primary,Public,11.83871833,13.19294,Borno,NA
Maimusari Primary Health Care Center,08/13/1/1/1/0021,Primary,Public,11.83372,13.18625,Borno,NA
Zange Primary Health Clinic,08/04/1/1/1/0027,Primary,Public,10.2755383,11.7646245,Borno,NA
Bam Health Post,08/05/1/1/1/0035,Primary,Public,10.9725996124,12.0351997577,Borno,NA
Kubodeno Primary Health Care Center,08/27/1/1/1/0026,Primary,Public,10.2229640002,11.8204019996,Borno,NA
Kwaya Kusar Maternity and Child Health Centre,08/18/1/1/1/0017,Primary,Public,10.4915099997,11.8399999999,Borno,NA
Kwaya Kusar General Hospital,08/18/1/2/1/0002,Secondary,Public,10.4992499999,11.84163,Borno,NA
Mboa Yimbula Primary Health Center,08/06/1/1/1/0017,Primary,Public,10.9226839997,12.7725539996,Borno,NA
Mgbidi Health Post,16/24/1/1/1/0009,Primary,Public,5.72736661143,6.89879113025,Imo,NA
Tungan Mummuni Health Post,21/19/1/1/1/0046,Primary,Public,11.6058547711,3.8905413896,Kebbi,NA
Kira Primary Health Center,32/23/1/1/1/0014,Primary,Public,4.720092773,7.250305176,Rivers,NA
Akinorun Mdg,29/16/1/1/2/0008,Primary,Public,7.919796667,4.654606667,Osun,NA
Tony Hospital,30/10/1/1/2/0018,Secondary,Private,7.394287109,3.889709473,Oyo,NA
Tobi Hospital,23/08/1/2/2/0026,Secondary,Private,8.481872558,4.542480469,Kwara,NA
Akili Ozizor Primary Health Center,04/16/1/1/1/0002,Primary,Public,5.988151682,6.740350251,Anambra,NA
Lautech Teaching Hospital,29/27/1/3/1/0001,Tertiary,Public,7.77785,4.55195,Osun,NA
Eweta Primary Health Center,29/16/1/1/1/0008,Primary,Public,7.93177,4.65635,Osun,NA
Kurungu Primary Health Clinic,02/17/1/1/1/0034,Primary,Public,9.644779,11.99085,Adamawa,NA
Jabe Health Clinic,33/02/1/1/1/0016,Primary,Public,12.83294,5.099995,Sokoto,NA
Saulawa Health Post,33/02/1/1/1/0026,Primary,Public,12.89,5.219449,Sokoto,NA
Maraba Bokki Health Post,02/05/1/1/1/0034,Primary,Public,10.09454,12.65473,Adamawa,NA
Kashere Primary Health Care Center,15/01/1/1/1/0028,Primary,Public,9.90962,11.01081,Gombe,NA
Ibooro Health Post,27/19/1/1/1/0011,Primary,Public,7.096115,3.097113333,Ogun,NA
Mak Mercy Hospital,27/12/1/1/2/0001,Primary,Private,7.451491667,2.832913333,Ogun,NA
Ore Ofe Clinic and Maternity Home,27/12/1/1/2/0018,Primary,Private,7.438768333,2.832526667,Ogun,NA
Sajiyan Basic Health Center,28/18/1/1/1/0012,Primary,Public,7.233276367,5.443115235,Ondo,NA
Aratundi Health Post,28/16/1/1/1/0004,Primary,Public,7.093688965,4.756713867,Ondo,NA
Igbedor Primary Health Center,04/03/1/1/1/0004,Primary,Public,6.49894,6.688635,Anambra,NA
Isuobishi Health Center,16/10/1/1/1/0014,Primary,Public,5.70563,7.06822,Imo,NA
Umuezeala Ogwara Health Center,16/03/1/1/1/0037,Primary,Public,5.64645,7.27243,Imo,NA
Ihube Primary Health Center,16/19/1/1/1/0002,Primary,Public,5.871228,7.370022,Imo,NA
Ohaechem Health Post,14/14/1/1/1/0040,Primary,Public,6.120727539,7.224914551,Anambra,NA
Umuchi Primary Health Center,16/09/1/1/1/0020,Primary,Public,5.69329834,7.20288086,Imo,NA
Orishieze Primary Health Center,16/12/1/1/2/0003,Primary,Private,5.287917,7.083147,Imo,NA
Umuduka Primary Health Center,16/19/1/1/1/0025,Primary,Public,5.843673,7.318752,Imo,NA
Umuorii Health Center,16/26/1/1/1/0001,Primary,Public,5.495338,7.092524,Imo,NA
Akaeze Ukwu Health Center,11/09/1/1/1/0025,Primary,Public,5.914916992,7.710876465,Ebonyi,NA
Uhuolugho Primary Health Clinic,01/17/1/1/1/0033,Primary,Public,5.973693848,7.391113281,Abia,NA
Idiaba Primary Health Center,27/17/1/1/1/0008,Primary,Public,6.983927,3.683565,Ogun,NA
Obune Inyi Health Center,14/14/1/1/2/0027,Primary,Public,6.148925781,7.272521973,Enugu,NA
Amobokwu Model Primary Health Care Center,14/07/1/1/2/0014,Primary,Public,6.699707032,7.31829834,Enugu,NA
Oba Adeyinka Oyekan Primary Health Clinic,24/14/1/1/1/0008,Primary,Public,6.463258333,3.392398333,Lagos,NA
Azia Primary Health Center,04/12/1/1/1/0003,Primary,Public,5.876878333,6.900168333,Anambra,NA
Azuiyi Health Center,01/05/1/1/1/0041,Primary,Public,5.366985,7.517915,Abia,NA
Akpaku Primary Health Center,22/11/1/1/1/0008,Primary,Public,8.10421163682,6.7629430423,Kogi,NA
Okpulorukwu Health Post,01/06/1/1/1/0071,Primary,Public,5.395515,7.474668333,Abia,NA
Ukpakiri Health Post,01/09/1/1/1/0046,Primary,Public,5.113391667,7.43198,Abia,NA
Agboakoli Alayi Health Center,01/04/1/1/1/0002,Primary,Public,5.740943333,7.595156667,Abia,NA
Umuihe Health Post,01/16/1/1/1/0038,Primary,Public,5.52625,7.43335,Abia,NA
Amauhie Primary Health Center,01/15/1/1/1/0015,Primary,Public,5.581495,7.489943333,Abia,NA
Lodu Health Center,01/15/1/1/1/0046,Primary,Public,5.499963333,7.521185,Abia,NA
Amaibo Health Center,01/16/1/1/1/0008,Primary,Public,5.482451667,7.436983333,Abia,NA
Amaba Ugwueke Primary Health Center,01/04/1/1/1/0007,Primary,Public,5.82181,7.624126667,Abia,NA
Osusu Umuikpeghi Health Post,01/09/1/1/1/0043,Primary,Public,5.137626667,7.389041667,Abia,NA
Ohandu Primary Health Center,01/13/1/1/1/0034,Primary,Public,4.885233333,7.337675,Abia,NA
Agbama 1 Health Center,01/16/1/1/1/0003,Primary,Public,5.491708333,7.502168333,Abia,NA
Otodo Health Post,01/10/1/1/1/0052,Primary,Public,5.619143333,7.853626667,Abia,NA
Orimedu Primary Health Center,24/09/1/1/1/0024,Primary,Public,6.4406375,3.9016191,Lagos,NA
Akpa Mbato Primary Health Center,01/09/1/1/1/0010,Primary,Public,5.046756667,7.436663333,Abia,NA
Abayi Okoroato,01/09/1/1/1/0062,Primary,Public,5.10074,7.439623333,Abia,NA
Eziama Primary Health Center,01/16/1/1/1/0019,Primary,Public,5.4943883,7.4243333,Abia,NA
Agburuezeukwu Health Center,01/06/1/1/1/0003,Primary,Public,5.394901667,7.420201667,Abia,NA
Ndiakata Primary Health Center,01/09/1/1/1/0030,Primary,Public,5.11506,7.522,Abia,NA
Irewe Primary Health Center,24/17/1/1/1/0010,Primary,Public,6.418275,3.14487,Lagos,NA
Umuabani Primary Health Center,04/04/1/1/1/0032,Primary,Public,6.09928,7.011513333,Anambra,NA
Okwulaga Afara Health Center,01/15/1/1/1/0061,Primary,Public,5.5043383,7.48225,Abia,NA
Ihie Primary Health Center,01/06/1/1/1/0029,Primary,Public,5.40219,7.343178333,Abia,NA
Umunwanwa Primary Health Center,01/16/1/1/1/0039,Primary,Public,5.5045683,7.3943367,Abia,NA
Umuisi Primary Health Center,01/04/1/1/1/0057,Primary,Public,5.701311667,7.655098333,Abia,NA
Nkst Usange Primary Health Clinic,07/07/1/1/1/0023,Primary,Public,7.3862,8.5184,Benue,NA
Igbere Primary Health Center,01/04/1/1/1/0027,Primary,Public,5.709853333,7.656198333,Abia,NA
Nkwoegwu Health Center,01/15/1/1/1/0050,Primary,Public,5.575921667,7.455988333,Abia,NA
Itungwa Primary Health Center,01/09/1/1/1/0023,Primary,Public,5.189243333,7.468853333,Abia,NA
Eluma Primary Health Center,01/08/1/1/1/0015,Primary,Public,5.734638333,7.472165,Abia,NA
Nsirimo Primary Health Center,01/16/1/1/1/0025,Primary,Public,5.469798333,7.388611667,Abia,NA
Azumini Primary Health Center,01/13/1/1/1/0012,Primary,Public,4.94381,7.479708333,Abia,NA
Umuakwu Health Clinic,01/06/1/1/1/0046,Primary,Public,5.354988333,7.509591667,Abia,NA
Amiyi Uhu Primary Health Center,01/08/1/1/1/0012,Primary,Public,5.760666667,7.473301667,Abia,NA
Omoba Primary Health Center,01/07/1/1/1/0053,Primary,Public,5.241821667,7.408111667,Abia,NA
Old Umuahia Primary Health Center,01/16/1/1/1/0030,Primary,Public,5.4872683,7.4778233,Abia,NA
Ubakala Primary Health Care,01/16/1/1/1/0033,Primary,Public,5.472445,7.437178333,Abia,NA
Ntigha Primary Health Center,01/06/1/1/1/0020,Primary,Public,5.430095,7.390546667,Abia,NA
Achara Primary Health Center,01/08/1/1/1/0003,Primary,Public,5.844996667,7.427298333,Abia,NA
Umuana Ndume Health Center,01/15/1/1/1/0073,Primary,Public,5.510333333,7.513328333,Abia,NA
Ozaa Umuebukwu Primary Health Center,01/12/1/1/1/0031,Primary,Public,5.0345168,7.3060593,Abia,NA
Umuchukwu Primary Health Center,01/12/1/1/1/0038,Primary,Public,5.0061297,7.3388042,Abia,NA
Uru Lokpaukwu Health Center,01/17/1/1/1/0045,Primary,Public,5.939546667,7.430143333,Abia,NA
Ikputu Health Center,01/06/1/1/1/0030,Primary,Public,5.423568333,7.481386667,Abia,NA
Orie Mbieri Health Post,16/11/1/1/1/0018,Primary,Public,5.573120117,7.057678222,Imo,NA
Umuobi Health Center,01/17/1/1/1/0041,Primary,Public,5.971811667,7.283718333,Abia,NA
Umuokpara Health Post,01/17/1/1/1/0043,Primary,Public,5.988675,7.426303333,Abia,NA
Uratta Primary Health Center,01/02/1/1/1/0063,Primary,Public,5.0861717,7.327125,Abia,NA
Eziala Primary Health Center,01/06/1/1/1/0026,Primary,Public,5.3749617,7.4102517,Abia,NA
Umuekpe Health Center,01/06/1/1/1/0050,Primary,Public,5.417011667,7.375358333,Abia,NA
Ohambele Primary Health Center,01/13/1/1/1/0033,Primary,Public,4.899831667,7.41262,Abia,NA
Umuakwa Health Center,01/08/1/1/1/0036,Primary,Public,5.768455,7.520575,Abia,NA
Ezere Primary Health Center,01/08/1/1/1/0016,Primary,Public,5.74331,7.524691667,Abia,NA
Umuobasiukwu Primary Health Center,01/04/1/1/1/0059,Primary,Public,5.601703333,7.60547,Abia,NA
Uratta Health Center,01/06/1/1/1/0064,Primary,Public,5.34842,7.344618333,Abia,NA
Obeaku Primary Health Center,01/13/1/1/1/0028,Primary,Public,4.88419,7.441443333,Abia,NA
Amaukwu Igbere Primary Health Care,01/04/1/1/1/0017,Primary,Public,5.703008333,7.66963,Abia,NA
Amaeke Ibeku Health Center,01/15/1/1/1/0010,Primary,Public,5.56665,7.5144,Abia,NA
Umuenyere Alayi Primary Health Care,01/04/1/1/1/0054,Primary,Public,5.729553333,7.618608333,Abia,NA
Ngwaobi Primary Health Center,01/07/1/1/1/0043,Primary,Public,5.269066667,7.319895,Abia,NA
Obuozu Primary Health Center,01/13/1/1/1/0032,Primary,Public,4.972346667,7.45119,Abia,NA
Akoli Primary Health Center,01/04/1/1/1/0005,Primary,Public,5.66622,7.555036667,Abia,NA
Ohiya Primary Health Center,01/16/1/1/1/0029,Primary,Public,5.521068333,7.448456667,Abia,NA
Amapu Ideobia Health Center,01/12/1/1/1/0005,Primary,Public,5.00693,7.3962017,Abia,NA
Ajata Health Center,01/15/1/1/1/0005,Primary,Public,5.53933,7.548485,Abia,NA
Ekeoba Health Center,01/15/1/1/1/0024,Primary,Public,5.579483333,7.444865,Abia,NA
Amune Health Center,01/08/1/1/1/0013,Primary,Public,5.736786667,7.532173333,Abia,NA
Ozara Primary Health Center,01/08/1/1/1/0032,Primary,Public,5.789711667,7.530751667,Abia,NA
Ariam Primary Health Care Center,01/05/1/1/1/0009,Primary,Public,5.338541667,7.619846667,Abia,NA
Obuohia Okike Health Center,01/05/1/1/1/0028,Primary,Public,5.333816667,7.584288333,Abia,NA
Akanu Primary Health Center,01/13/1/1/1/0002,Primary,Public,4.956091667,7.481271667,Abia,NA
Akawa Health Center,01/17/1/1/1/0001,Primary,Public,5.934498333,7.296301667,Abia,NA
Umuode Health Center,01/06/1/1/1/0057,Primary,Public,5.41647,7.491635,Abia,NA
Olorunda Primary Health Center,24/12/1/1/1/0019,Primary,Public,6.66867,3.585868333,Lagos,NA
Uhunna Primary Health Center,01/13/1/1/1/0046,Primary,Public,4.873538333,7.4607466670000004,Abia,NA
Umuobiakwa Health Post,01/09/1/1/1/0053,Primary,Public,5.1527081052,7.45822806561,Abia,NA
Amakama Primary Health Clinic,01/16/1/1/1/0009,Primary,Public,5.466591667,7.481293333,Abia,NA
Aro Ajatakiri Health Center,01/05/1/1/1/0011,Primary,Public,5.395396667,7.520561667,Abia,NA
Ihim Health Center,01/05/1/1/1/0015,Primary,Public,5.46934,7.571153333,Abia,NA
Umueberaja Health Center,01/08/1/1/1/0038,Primary,Public,5.73396,7.462435,Abia,NA
Aroikpa Health Center,01/17/1/1/1/0010,Primary,Public,5.925195,7.277841667,Abia,NA
Mbala Primary Health Clinic,01/17/1/1/1/0022,Primary,Public,6.018438333,7.394066667,Abia,NA
Umule Mkporobe Primary Health Center,01/13/1/1/1/0045,Primary,Public,4.940863333,7.343146667,Abia,NA
Isiadu Health Post,01/15/1/1/1/0041,Primary,Public,5.560453333,7.518943333,Abia,NA
Isieke Health Center,01/15/1/1/1/0044,Primary,Public,5.543703333,7.520736667,Abia,NA
Alaukwu Model Primary Health Center,01/07/1/1/1/0007,Primary,Public,5.235785,7.416996667,Abia,NA
Umuagu Primary Health Center,01/09/1/1/1/0047,Primary,Public,5.148425,7.403563333,Abia,NA
World Bank Primary Health Clinic,01/15/1/1/1/0084,Primary,Public,5.51231,7.497578333,Abia,NA
Okporoenyi Health Center,01/04/1/1/1/0046,Primary,Public,5.508205,7.60163,Abia,NA
Ubibia Primary Health Care,01/04/1/1/1/0052,Primary,Public,5.512353333,7.63987,Abia,NA
Ngodo Health Center,01/08/1/1/1/0025,Primary,Public,5.850305,7.410205,Abia,NA
Okwe Health Center,01/05/1/1/1/0029,Primary,Public,5.423826667,7.572525,Abia,NA
Obete Isiahiankwo Health Center,01/09/1/1/1/0034,Primary,Public,5.187293333,7.41716,Abia,NA
Obibor Health Center,01/14/1/1/1/0012,Primary,Public,4.942098333,7.211478333,Abia,NA
Adazi Enu 1 Primary Health Center,04/04/1/1/1/0003,Primary,Public,6.063515,6.996048333,Anambra,NA
Umuatuegwu Primary Health Center,04/12/1/1/1/0063,Primary,Public,5.9044962,6.8307865,Anambra,NA
Obiagu Health Post,04/15/1/1/1/0020,Primary,Public,5.99151,6.991005,Anambra,NA
Amankalu Alayi Primary Health Center,01/04/1/1/1/0011,Primary,Public,5.708806667,7.606373333,Abia,NA
Umuasua Health Center,01/08/1/1/1/0037,Primary,Public,5.71769,7.500375,Abia,NA
Isiala Itu Primary Health Center,01/09/1/1/1/0019,Primary,Public,5.169575,7.460981667,Abia,NA
Umuchieze Primary Health Clinic,01/17/1/1/1/0037,Primary,Public,5.926156667,7.421016667,Abia,NA
Asa Clinic,01/02/1/1/2/0001,Primary,Public,5.073136667,7.32987,Abia,NA
Okpu Isingwu Health Clinic,01/15/1/1/1/0058,Primary,Public,5.546793333,7.46424,Abia,NA
Ugwele Health Center,01/08/1/1/1/0017,Primary,Public,5.848971667,7.418178333,Abia,NA
Osusu 1 Primary Health Center,01/01/1/1/1/0017,Primary,Public,5.112518333,7.357866667,Abia,NA
Okai Item Primary Health Center,01/04/1/1/1/0042,Primary,Public,5.8193383,7.6753217,Abia,NA
Umuanya Primary Health Center,01/16/1/1/1/0037,Primary,Public,5.537265,7.429725,Abia,NA
Amankalu Igbere Primary Health Care,01/04/1/1/1/0012,Primary,Public,5.707823333,7.664971667,Abia,NA
Elugwu Umuoram Health Cenre,01/16/1/1/2/0002,Primary,Public,5.518045,7.4606767,Abia,NA
Mbom Health Center,01/15/1/1/1/0047,Primary,Public,5.562455,7.504658333,Abia,NA
Agbaragwu Health Center,01/06/1/1/1/0002,Primary,Public,5.336091667,7.364706667,Abia,NA
Abam Primary Health Center,01/16/1/1/1/0001,Primary,Public,5.466896667,7.411051667,Abia,NA
Osoke Amato Primary Health Center,01/02/1/1/1/0044,Primary,Public,5.06589,7.33399,Abia,NA
Umuaku Health Center,01/17/1/1/1/0034,Primary,Public,6.00759,7.360978333,Abia,NA
Ndielu Primary Health Care,01/04/1/1/1/0034,Primary,Public,5.790783333,7.609681667,Abia,NA
